age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,length_of_stay,class
26,0,2,0,2,0,0,-4.0,5,0,0
49,0,5,1,2,1,7,0.0,6,12,1
27,0,3,0,1,1,4,-1.0,2,3,1
61,1,0,1,0,1,4,-1.0,9,2,1
26,0,0,0,2,1,5,-1.0,6,1,0
27,1,0,0,1,1,1,-1.0,1,0,0
29,0,0,0,2,1,6,0.0,6,0,1
34,0,2,0,2,1,0,0.0,5,14,0
64,0,0,1,1,0,0,-1.0,1,4,0
22,1,3,2,1,0,0,-2.0,4,0,0
33,0,0,0,2,1,13,0.0,6,0,1
22,0,0,2,1,1,0,0.0,4,-1,0
38,0,0,0,0,1,16,-1.0,9,241,1
51,0,0,1,0,1,12,21.0,8,151,1
22,0,0,2,2,0,1,-1.0,6,1,1
39,1,2,0,1,0,0,-1.0,1,2,0
27,1,0,0,0,1,8,0.0,8,0,0
22,1,0,2,1,1,0,-1.0,4,1,0
25,1,2,0,1,1,0,-1.0,3,3,0
26,1,0,0,1,1,0,-1.0,3,1,0
51,0,2,1,1,1,3,-1.0,1,1,1
40,0,0,0,1,1,0,-3.0,2,1,0
25,1,0,0,2,1,7,-1.0,5,0,1
28,1,0,0,2,1,5,-1.0,6,1,0
25,0,0,0,0,1,13,-8.0,10,36,1
52,1,0,1,1,1,4,-5.0,1,4,0
30,1,2,0,2,0,0,0.0,6,3,0
28,0,0,0,1,1,4,-1.0,4,1,0
42,1,2,0,1,0,0,0.0,1,0,0
33,1,0,0,2,1,4,-1.0,7,17,1
36,1,0,0,2,1,4,-1.0,5,2,0
21,1,0,2,0,1,0,-1.0,10,0,0
37,1,2,0,1,1,0,-2.0,1,0,0
48,1,2,1,1,1,0,0.0,1,0,0
50,0,5,1,1,1,0,-1.0,1,0,1
31,0,0,0,1,0,0,0.0,3,-1,0
54,0,2,1,1,0,0,0.0,3,20,1
45,1,5,1,1,0,0,-1.0,1,0,0
32,0,2,0,1,1,2,0.0,1,1,0
30,1,0,0,1,0,0,-2.0,2,0,0
34,1,2,0,2,1,1,-14.0,5,1,0
29,1,0,0,2,1,0,-1.0,5,42,0
55,0,0,1,1,0,2,-1.0,1,1,0
32,0,2,0,0,1,6,0.0,8,0,0
21,1,2,2,2,1,3,-8.0,7,5,0
27,0,0,0,0,1,7,0.0,10,34,1
27,0,0,0,2,1,13,-1.0,7,2,1
27,0,2,0,2,1,4,0.0,7,0,1
29,1,2,0,2,0,0,-1.0,7,0,0
61,0,2,1,1,1,1,-5.0,1,4,1
28,0,2,0,1,1,2,3.0,3,2,1
55,1,0,1,1,0,1,-1.0,1,2,0
21,0,0,2,0,0,2,-1.0,9,1,0
42,1,0,0,1,1,0,0.0,1,-1,0
41,0,2,0,1,1,0,-1.0,1,1,1
20,0,2,2,1,0,0,0.0,4,0,0
22,1,0,2,2,0,0,-1.0,6,1,0
24,1,0,2,1,1,0,-1.0,4,0,0
45,0,2,1,2,0,1,0.0,6,1,0
56,0,2,1,1,1,0,-2.0,1,0,0
29,0,1,0,1,1,0,-1.0,1,0,0
25,1,2,0,1,1,2,0.0,4,0,1
45,1,0,1,1,1,0,-1.0,1,1,0
49,0,0,1,2,1,3,0.0,5,3,0
21,0,0,2,2,0,0,-4.0,5,4,1
32,0,0,0,1,0,3,-1.0,2,30,0
43,0,0,0,1,1,2,-1.0,3,5,0
22,1,3,2,2,1,1,0.0,7,1,1
33,1,3,0,1,1,2,-5.0,3,4,0
40,0,2,0,1,0,4,-1.0,4,2,0
29,0,2,0,2,0,0,-1.0,6,343,1
29,0,2,0,0,0,11,-3.0,10,34,1
53,1,2,1,1,0,0,-1.0,1,0,0
19,0,0,2,0,1,2,-21.0,8,14,1
71,1,2,1,1,1,1,-28.0,1,3,0
33,0,2,0,1,1,0,-1.0,1,6,0
35,0,2,0,2,1,2,0.0,5,0,1
22,0,0,2,0,0,0,-6.0,8,0,0
29,0,2,0,1,0,0,-1.0,4,28,0
56,1,5,1,1,1,0,-1.0,1,7,0
37,1,0,0,0,1,17,-1.0,9,45,0
28,0,0,0,2,1,5,-1.0,5,170,1
48,1,2,1,0,1,2,-1.0,8,4,0
51,0,0,1,0,1,19,-1.0,9,13,0
50,0,0,1,1,0,4,-1.0,3,13,0
46,0,2,1,1,1,0,-1.0,1,0,0
30,0,0,0,0,1,15,-1.0,10,1,1
31,1,3,0,1,1,1,0.0,3,1,0
26,0,2,0,2,1,10,-1.0,5,1,1
27,0,0,0,2,1,2,-1.0,6,131,0
27,0,0,0,1,1,0,0.0,2,-1,0
31,1,0,0,2,1,6,27.0,6,48,1
25,0,0,0,1,1,1,0.0,2,0,0
29,1,0,0,1,0,1,0.0,2,-1,0
41,0,0,0,1,0,0,0.0,1,0,0
21,0,0,2,0,1,1,-1.0,9,456,1
56,0,2,1,1,1,1,-1.0,1,0,0
28,0,2,0,2,1,5,0.0,5,0,0
55,0,2,1,1,1,0,-1.0,1,0,0
43,0,2,0,1,1,2,-10.0,1,1,0
22,0,3,2,1,1,0,-1.0,4,2,1
45,0,2,1,2,1,21,-1.0,6,1,1
56,1,0,1,1,0,0,0.0,1,3,0
25,1,0,0,1,1,1,-1.0,3,0,1
27,0,0,0,2,1,2,-1.0,7,83,0
25,1,0,0,2,0,5,-1.0,7,47,1
31,0,0,0,2,1,2,-1.0,7,3,1
43,0,2,0,1,1,2,-1.0,1,0,0
49,0,2,1,1,0,3,-1.0,2,0,0
23,1,0,2,2,1,0,0.0,5,32,0
31,0,2,0,1,1,2,-1.0,3,0,1
29,0,0,0,1,1,0,-1.0,1,0,0
34,0,2,0,1,1,3,-1.0,1,1,0
28,0,2,0,2,1,1,-4.0,5,1,0
25,1,2,0,1,0,0,0.0,4,0,0
22,0,0,2,2,1,0,-1.0,7,1,0
33,0,2,0,0,1,3,-19.0,8,14,1
45,1,2,1,1,1,1,0.0,1,1,0
21,1,0,2,0,0,4,-1.0,8,0,1
24,0,0,2,2,1,3,-1.0,6,1,1
55,0,2,1,2,1,3,-1.0,7,36,1
38,0,0,0,0,1,0,-1.0,8,5,0
34,0,0,0,0,1,20,-1.0,9,26,1
38,1,0,0,2,1,10,-1.0,6,0,0
32,1,3,0,2,1,2,15.0,7,0,1
53,1,2,1,1,1,0,0.0,1,-1,0
27,0,3,0,1,1,1,0.0,3,0,0
38,1,0,0,1,0,0,0.0,1,0,0
29,0,0,0,1,1,0,0.0,2,1,0
20,0,0,2,0,1,0,-1.0,8,30,0
43,1,3,0,1,1,0,-4.0,2,0,1
62,0,0,1,1,1,8,0.0,4,15,0
24,0,0,2,1,1,3,-1.0,3,0,1
26,0,0,0,1,1,3,-21.0,3,0,1
25,1,3,0,2,1,1,0.0,7,0,1
23,0,2,2,2,1,6,-1.0,5,0,1
27,0,0,0,1,1,1,-1.0,2,1,1
23,1,2,2,2,1,5,0.0,5,54,1
27,0,0,0,1,1,0,0.0,2,17,0
40,0,0,0,1,1,2,-15.0,2,3,0
29,0,2,0,1,1,0,-1.0,3,0,0
37,0,0,0,0,1,2,0.0,9,169,0
49,1,2,1,1,1,1,0.0,1,4,0
44,0,0,0,2,1,11,-1.0,5,1,1
62,1,0,1,1,1,3,-1.0,3,1,1
25,1,2,0,0,1,9,-1.0,10,6,1
49,1,0,1,2,0,14,-1.0,7,122,1
42,0,2,0,1,1,4,-1.0,1,17,1
40,0,0,0,1,1,1,-1.0,1,1,0
42,0,0,0,0,1,0,0.0,10,34,1
30,0,0,0,0,1,12,0.0,9,-1,1
23,0,0,2,0,1,2,-1.0,9,6,1
45,1,3,1,1,1,1,-22.0,1,0,0
58,1,0,1,1,0,3,-18.0,1,18,0
33,0,3,0,2,1,11,0.0,6,1,1
22,0,0,2,2,0,1,-28.0,5,13,0
20,0,2,2,2,1,0,-1.0,6,8,1
21,0,0,2,0,1,0,0.0,8,6,1
22,0,2,2,0,1,6,-1.0,9,0,1
21,1,2,2,1,1,0,0.0,4,1,1
24,0,0,2,0,1,0,0.0,8,1,0
26,0,0,0,0,1,2,-1.0,10,1,1
30,0,5,0,2,1,5,-1.0,5,62,1
51,1,0,1,2,1,11,-1.0,5,79,1
34,0,2,0,1,1,0,-1.0,2,0,0
36,1,3,0,1,0,0,0.0,2,0,0
45,0,3,1,2,1,8,0.0,7,1,0
54,1,2,1,1,1,3,-1.0,1,2,1
33,1,0,0,2,1,8,-1.0,5,0,1
27,1,2,0,1,1,3,-22.0,1,-1,0
24,1,0,2,0,1,2,-1.0,10,506,1
52,0,0,1,2,1,0,-1.0,7,4,1
26,1,2,0,1,0,0,-2.0,2,0,0
21,0,0,2,0,1,2,-1.0,10,1,1
24,1,0,2,2,1,1,-1.0,5,2,1
31,0,0,0,1,1,6,0.0,2,0,1
51,0,0,1,2,1,3,0.0,7,-1,0
33,1,2,0,1,0,0,-1.0,1,0,0
29,1,2,0,1,0,0,0.0,2,0,0
42,1,2,0,1,1,0,0.0,1,0,0
46,1,0,1,0,0,7,-1.0,8,18,0
39,0,2,0,1,1,2,0.0,2,18,0
26,0,2,0,1,1,4,0.0,4,2,1
54,1,2,1,1,0,1,-4.0,2,3,0
35,0,0,0,1,1,0,0.0,3,0,0
26,0,2,0,0,0,2,22.0,9,0,1
51,0,5,1,1,1,2,-1.0,1,1,0
44,0,0,0,1,1,0,-1.0,2,3,0
54,1,0,1,2,1,4,-1.0,5,78,1
27,1,0,0,1,0,2,-14.0,4,1,1
24,1,0,2,2,0,2,-1.0,7,14,1
30,0,5,0,0,1,6,-1.0,9,17,1
35,0,3,0,1,1,0,-1.0,2,87,1
21,0,2,2,2,0,0,0.0,6,0,0
58,1,2,1,1,0,1,-3.0,2,-1,0
29,0,2,0,0,1,7,-1.0,10,1,1
55,1,2,1,1,1,1,-1.0,1,1,0
31,1,0,0,0,1,0,-1.0,9,1,0
54,0,5,1,1,1,0,0.0,1,-1,0
27,0,0,0,1,0,1,-1.0,3,2,0
28,1,0,0,2,1,3,-1.0,6,1,1
28,0,0,0,1,1,1,0.0,2,0,1
21,0,2,2,1,1,1,-1.0,4,0,0
34,1,0,0,0,1,21,-1.0,10,5,1
38,1,2,0,2,1,1,0.0,6,14,0
31,0,0,0,1,1,0,0.0,2,0,0
37,0,0,0,1,1,2,-1.0,4,0,1
27,1,2,0,1,0,0,0.0,3,1,0
24,0,2,2,0,1,3,0.0,8,0,1
49,1,0,1,1,1,1,-1.0,1,1,0
46,0,5,1,1,1,0,-1.0,1,5,0
26,1,2,0,1,1,1,-1.0,4,0,0
31,0,5,0,1,1,1,-1.0,2,0,0
24,0,0,2,0,1,7,-1.0,9,199,1
42,0,2,0,1,0,1,-1.0,3,21,1
21,0,3,2,2,1,0,-1.0,5,1,0
29,1,0,0,0,1,7,0.0,10,8,1
26,0,0,0,0,1,14,0.0,9,-1,1
20,0,0,2,2,0,0,-1.0,5,0,0
31,1,0,0,2,0,1,-1.0,5,0,0
43,1,0,0,1,1,0,0.0,1,0,0
23,0,5,2,1,1,0,0.0,3,3,1
22,1,1,2,1,1,1,0.0,2,0,0
23,0,5,2,1,1,0,-1.0,4,0,0
21,0,2,2,0,1,2,-3.0,9,0,1
27,0,0,0,1,1,3,-1.0,3,12,0
28,0,0,0,0,1,11,0.0,8,0,1
45,0,2,1,1,1,3,-1.0,1,1,0
21,0,0,2,0,1,1,-1.0,10,1,1
20,0,0,2,2,1,0,0.0,6,0,1
21,1,0,2,1,1,1,-1.0,4,1,0
29,1,0,0,1,1,0,-1.0,2,0,0
27,0,0,0,2,1,0,-1.0,6,2,0
37,1,0,0,1,1,3,-1.0,2,1,0
43,1,0,0,2,1,5,0.0,6,14,0
29,0,5,0,1,1,0,-1.0,2,1,0
30,1,0,0,1,1,3,-1.0,2,5,1
30,0,0,0,1,1,0,-1.0,2,2,0
31,0,0,0,2,1,0,-1.0,7,0,0
20,0,3,2,0,1,3,-1.0,10,42,1
48,1,0,1,2,0,0,-1.0,5,9,0
25,0,3,0,2,1,0,-1.0,7,0,0
22,1,2,2,1,1,0,0.0,2,0,1
42,1,0,0,1,1,1,-17.0,2,17,1
59,0,5,1,1,1,20,-1.0,3,198,1
33,0,0,0,0,1,16,-2.0,9,0,1
36,1,0,0,0,1,16,-1.0,8,1,1
35,0,2,0,1,1,0,0.0,2,0,0
30,0,0,0,0,1,20,0.0,9,317,1
32,0,0,0,1,0,6,-1.0,4,3,1
50,0,2,1,1,1,0,0.0,1,35,1
45,1,0,1,1,1,3,0.0,2,1,0
27,0,0,0,0,1,11,-1.0,10,223,1
55,0,2,1,1,1,0,-1.0,1,0,0
21,1,0,2,1,1,0,-1.0,4,1,0
33,1,2,0,1,1,3,-16.0,4,11,1
22,1,0,2,2,1,0,0.0,6,0,1
46,1,0,1,2,1,2,-17.0,7,3,0
31,0,0,0,2,1,5,-1.0,7,6,0
25,0,5,0,0,1,3,-1.0,8,1,1
20,1,0,2,1,1,0,-1.0,4,1,1
22,0,0,2,1,1,1,-1.0,3,15,1
39,0,5,0,1,1,4,-30.0,2,0,1
37,0,2,0,2,1,0,0.0,6,0,0
59,1,0,1,1,1,2,0.0,1,0,0
22,0,0,2,2,1,3,20.0,5,214,1
21,1,0,2,1,1,0,0.0,4,0,1
29,0,0,0,1,0,2,-1.0,3,10,1
30,0,0,0,2,0,4,-1.0,5,1,0
28,0,0,0,2,1,14,-1.0,7,0,1
32,0,0,0,0,1,14,-1.0,9,1,0
39,0,2,0,1,1,0,-1.0,1,3,0
23,0,0,2,1,1,1,-1.0,4,1,0
21,1,5,2,2,1,0,-1.0,6,0,0
25,0,0,0,0,1,8,0.0,8,0,1
50,0,0,1,1,1,0,-1.0,1,2,0
37,0,2,0,1,1,2,-1.0,1,4,1
39,0,0,0,1,1,1,-1.0,2,0,1
33,0,0,0,1,1,4,-1.0,2,1,1
35,1,0,0,0,1,14,-1.0,8,0,1
56,1,5,1,1,1,0,-1.0,1,1,0
57,1,2,1,1,0,0,-1.0,4,1,0
24,0,2,2,2,1,3,-1.0,5,39,1
40,0,3,0,1,0,4,0.0,3,5,1
47,0,0,1,1,1,7,-1.0,1,1,1
24,0,0,2,2,1,0,-1.0,6,1,1
36,0,0,0,1,1,2,-1.0,4,47,1
44,0,5,0,1,1,6,-1.0,1,2,1
25,0,0,0,1,1,2,-1.0,4,1,0
26,0,0,0,2,1,2,-1.0,5,21,1
46,0,0,1,1,0,4,-1.0,4,0,0
26,0,0,0,0,1,4,-1.0,8,0,1
32,0,5,0,1,1,0,0.0,1,22,1
28,1,0,0,1,1,1,-1.0,3,1,1
34,0,0,0,0,0,14,-1.0,9,3,0
57,0,0,1,0,1,28,0.0,10,2,1
83,1,3,1,1,1,0,0.0,1,0,0
64,0,2,1,1,1,0,-1.0,3,108,0
47,1,0,1,1,1,1,0.0,4,1,0
40,1,3,0,1,1,0,0.0,3,-1,0
27,0,0,0,0,1,3,-1.0,8,0,1
26,0,0,0,1,1,2,-1.0,2,8,0
31,0,0,0,2,0,7,-1.0,5,1,1
26,0,0,0,2,1,4,-1.0,7,83,1
42,0,2,0,1,0,0,-3.0,1,1,0
38,0,2,0,1,1,2,0.0,4,47,1
37,0,2,0,1,1,0,-4.0,2,1,1
37,0,0,0,1,0,7,-1.0,3,1,0
27,0,0,0,2,1,11,-1.0,7,5,1
30,0,0,0,2,1,9,-1.0,7,8,1
34,0,0,0,1,0,1,-1.0,1,2,0
27,0,2,0,2,0,1,-1.0,5,25,1
59,1,2,1,1,1,0,-1.0,1,1,0
26,0,0,0,1,1,0,-1.0,3,1,0
29,0,0,0,0,1,29,-1.0,8,5,1
21,0,0,2,1,1,1,-22.0,3,22,0
42,0,5,0,1,1,1,-1.0,1,2,0
35,0,5,0,2,1,2,-1.0,5,0,0
24,0,2,2,2,1,3,0.0,5,35,0
52,0,2,1,2,1,6,-1.0,5,1,1
24,0,0,2,0,1,5,-1.0,9,6,1
19,0,0,2,0,1,2,-1.0,10,1,1
34,0,0,0,2,1,7,0.0,5,-1,1
23,1,5,2,1,1,0,-1.0,3,0,0
27,1,2,0,1,1,1,-1.0,2,0,0
57,0,3,1,1,1,1,0.0,1,19,0
29,0,0,0,1,1,7,-1.0,4,1,0
24,0,3,2,0,1,0,0.0,10,1,0
29,0,0,0,1,0,0,-1.0,4,1,1
35,0,0,0,1,1,1,-1.0,2,0,0
19,0,0,2,1,1,3,-1.0,4,30,1
25,0,0,0,2,1,9,-17.0,7,12,0
34,0,3,0,1,1,4,-1.0,1,31,1
31,1,0,0,1,0,0,0.0,1,-1,0
22,0,0,2,1,1,0,-1.0,2,1,0
41,1,0,0,2,1,1,-1.0,5,1,0
29,0,0,0,0,1,12,-1.0,10,5,1
29,0,0,0,0,1,16,-1.0,10,33,1
51,1,3,1,1,1,0,-1.0,1,0,0
56,1,0,1,1,1,0,-1.0,2,0,0
43,1,2,0,1,0,0,0.0,1,0,0
23,1,3,2,1,0,0,-2.0,4,0,0
37,0,0,0,1,1,3,-1.0,1,1,1
22,0,5,2,1,1,3,-1.0,3,2,0
43,0,0,0,1,1,0,-1.0,1,41,0
29,1,0,0,0,1,8,0.0,9,1,1
29,0,0,0,1,1,2,-1.0,4,0,1
49,0,2,1,1,1,0,0.0,1,0,0
24,0,0,2,0,0,1,-1.0,9,3,0
23,0,0,2,2,0,0,-1.0,7,0,0
22,0,0,2,1,1,2,-22.0,4,16,1
37,1,0,0,1,1,2,0.0,1,0,0
26,1,0,0,0,1,6,0.0,10,1,1
24,0,0,2,0,1,0,-1.0,9,6,1
37,0,2,0,1,1,1,-1.0,2,0,1
31,0,2,0,2,1,5,-1.0,5,1,1
44,0,0,0,0,1,9,-28.0,8,25,0
36,1,0,0,2,1,0,-1.0,6,1,0
21,1,2,2,0,1,2,-1.0,9,8,1
25,0,2,0,0,1,5,-1.0,10,35,1
41,1,0,0,1,1,4,0.0,1,-1,1
30,0,2,0,2,1,22,-1.0,5,3,1
25,1,2,0,2,0,1,-1.0,5,0,1
41,0,2,0,1,0,0,-1.0,3,1,0
25,0,3,0,1,1,1,-1.0,3,0,0
27,0,0,0,1,1,1,-1.0,2,1,0
27,0,2,0,2,1,0,-1.0,6,1,1
59,1,3,1,1,1,0,-2.0,1,1,0
29,0,0,0,2,1,5,0.0,6,1,1
27,0,0,0,0,1,11,-1.0,9,3,0
40,0,2,0,1,0,0,0.0,2,0,0
35,0,3,0,1,1,0,-1.0,3,1,0
24,0,2,2,1,1,0,-1.0,3,2,0
27,1,2,0,2,1,0,0.0,5,2,0
28,0,2,0,2,0,0,-1.0,6,2,0
23,1,2,2,2,1,4,-1.0,5,0,1
25,0,2,0,0,1,7,-1.0,10,43,1
49,0,2,1,1,1,1,-16.0,3,12,0
21,0,2,2,1,1,0,0.0,3,0,0
52,1,0,1,1,1,15,0.0,4,0,1
44,0,0,0,1,1,0,-1.0,2,2,0
33,0,0,0,2,0,5,-1.0,7,186,0
24,1,0,2,0,1,2,-1.0,9,2,1
21,0,0,2,0,1,1,-1.0,9,1,0
21,0,0,2,0,1,0,-1.0,8,1,0
43,0,0,0,1,0,2,-1.0,3,2,0
48,0,0,1,0,1,25,-1.0,10,6,1
24,0,0,2,0,1,8,-1.0,8,214,1
36,0,0,0,0,1,26,-1.0,8,0,1
21,0,0,2,2,1,1,-15.0,7,15,1
35,0,0,0,0,1,22,0.0,10,2,1
27,0,2,0,0,1,1,-1.0,9,1,0
58,0,0,1,1,1,1,-1.0,1,60,0
37,1,0,0,2,1,1,-3.0,7,0,1
38,1,5,0,1,1,0,-2.0,2,1,0
25,0,0,0,0,1,5,-1.0,9,1,1
46,0,2,1,1,1,0,-1.0,2,0,1
37,1,3,0,1,1,1,-1.0,1,0,0
27,1,2,0,0,1,5,0.0,9,1,0
22,1,0,2,0,0,2,-1.0,8,34,1
37,1,0,0,1,1,4,-1.0,4,1,1
27,0,0,0,1,1,0,-1.0,2,1,0
29,0,2,0,2,0,1,-1.0,7,13,1
42,1,0,0,1,1,4,0.0,1,0,0
30,0,5,0,0,1,13,-1.0,9,1,1
45,0,2,1,1,0,1,-1.0,3,1,1
30,1,0,0,1,1,1,0.0,2,1,0
56,1,2,1,1,1,0,-1.0,1,0,0
27,1,2,0,1,1,5,-12.0,4,2,0
33,0,0,0,2,1,8,-1.0,6,1,0
34,0,0,0,1,1,5,-1.0,1,4,0
34,0,0,0,0,0,5,-1.0,9,25,1
26,0,0,0,0,1,18,-1.0,10,197,1
27,0,0,0,0,1,2,-1.0,10,0,1
19,0,0,2,2,1,1,-1.0,7,1,1
33,0,2,0,2,1,3,0.0,7,1,1
21,1,2,2,2,1,1,-21.0,6,0,0
26,0,0,0,0,1,10,-1.0,9,1,1
34,1,0,0,2,1,27,-1.0,7,0,0
21,1,2,2,2,0,0,-1.0,5,1,1
40,1,2,0,1,0,0,-1.0,2,1,0
27,0,0,0,1,1,4,-1.0,2,1,1
39,0,2,0,1,0,1,-1.0,4,106,0
25,0,2,0,2,1,0,-1.0,6,2,0
49,0,2,1,1,0,0,-3.0,2,0,0
49,0,0,1,1,1,1,0.0,3,19,1
30,0,2,0,1,1,0,0.0,4,-1,1
23,0,2,2,0,1,0,0.0,9,1,0
23,1,0,2,1,1,3,-1.0,2,0,1
24,0,0,2,0,1,17,-1.0,9,130,1
30,1,0,0,1,1,0,0.0,1,0,0
44,0,2,0,1,1,0,-1.0,1,1,0
26,0,2,0,1,1,2,-1.0,2,3,0
28,0,0,0,1,1,6,-1.0,1,0,0
26,0,0,0,0,1,0,-1.0,8,0,0
30,1,2,0,2,1,9,-1.0,6,7,1
42,0,2,0,1,1,1,0.0,2,0,1
32,0,2,0,1,1,3,-1.0,4,86,0
33,1,0,0,1,0,3,0.0,4,4,1
65,0,2,1,1,0,1,-11.0,1,1,0
38,1,2,0,2,1,5,-18.0,5,0,1
25,0,0,0,1,0,1,-1.0,3,4,0
28,0,0,0,1,1,1,-1.0,2,0,0
26,1,0,0,1,1,1,0.0,1,14,0
35,1,0,0,2,1,17,-1.0,7,2,1
36,1,0,0,2,0,1,0.0,5,0,0
25,0,0,0,0,1,9,-1.0,9,84,1
56,1,2,1,1,1,0,0.0,1,1,0
30,1,3,0,1,1,3,-6.0,4,2,0
54,0,0,1,1,0,6,-1.0,4,1,0
21,0,3,2,0,1,1,-25.0,8,0,0
57,1,0,1,2,1,16,0.0,5,12,1
21,0,0,2,1,1,0,-1.0,4,1,0
28,0,2,0,1,1,0,-1.0,2,1,1
25,1,5,0,1,1,1,-1.0,4,58,1
37,0,0,0,2,1,7,-1.0,7,1,0
40,1,2,0,1,0,0,0.0,1,0,0
20,0,5,2,1,1,0,-1.0,3,1,1
33,0,2,0,2,1,6,-1.0,6,152,1
21,0,0,2,1,1,0,-1.0,3,1,1
25,1,0,0,1,1,1,0.0,3,0,0
25,0,2,0,2,1,2,0.0,6,0,0
23,0,0,2,1,1,0,0.0,4,0,0
30,1,0,0,1,0,7,-1.0,3,0,1
30,0,0,0,0,1,15,-1.0,10,93,1
26,1,0,0,2,1,0,-1.0,5,0,0
28,1,0,0,1,0,0,-1.0,2,0,0
37,0,0,0,1,0,0,-3.0,3,0,0
22,1,2,2,2,0,0,-1.0,5,2,0
37,0,2,0,0,0,2,-1.0,8,1,1
37,0,2,0,2,1,13,-1.0,7,1,0
23,0,0,2,2,1,2,-1.0,7,2,1
36,0,0,0,1,1,7,-1.0,2,1,1
35,0,0,0,0,0,9,-1.0,8,173,0
31,0,5,0,1,1,0,-1.0,3,67,0
53,0,2,1,1,1,1,-1.0,1,0,0
37,0,3,0,1,1,6,-1.0,2,1,1
43,1,3,0,1,1,3,21.0,3,2,1
26,0,0,0,1,1,2,-1.0,4,0,1
50,1,0,1,0,1,24,0.0,8,32,1
28,0,3,0,1,1,0,-1.0,2,1,0
26,1,3,0,1,1,0,-1.0,1,0,0
42,0,2,0,1,1,5,-1.0,4,31,0
37,1,3,0,1,1,2,-1.0,3,1,0
47,0,0,1,1,1,1,-3.0,1,0,0
51,0,5,1,1,1,0,-1.0,1,1,1
41,0,0,0,1,1,0,-1.0,4,0,0
23,0,0,2,1,0,0,-1.0,3,25,0
24,0,0,2,0,1,3,-1.0,10,44,1
36,0,0,0,1,1,0,0.0,1,0,0
52,1,2,1,1,0,0,-1.0,1,0,0
23,1,0,2,2,1,0,-1.0,7,0,0
25,0,2,0,1,1,5,-1.0,4,101,1
23,0,0,2,2,1,2,-1.0,6,6,1
26,0,2,0,1,1,2,-1.0,3,19,1
21,0,2,2,2,1,2,-1.0,6,2,0
21,0,0,2,0,1,1,-1.0,8,13,0
27,1,0,0,1,0,0,-1.0,3,3,1
24,0,5,2,1,0,2,-1.0,4,1,1
22,0,0,2,2,1,1,-1.0,6,21,1
28,0,1,0,0,1,9,-1.0,8,36,0
28,0,0,0,2,1,5,0.0,5,0,1
32,0,0,0,1,1,1,0.0,4,-1,0
36,0,0,0,1,1,0,-1.0,1,0,0
21,0,0,2,2,1,1,-1.0,6,0,1
24,0,2,2,2,1,0,0.0,5,36,1
23,1,2,2,1,1,1,-1.0,2,0,0
53,0,2,1,2,1,8,-13.0,5,13,0
25,0,0,0,1,1,0,0.0,3,0,0
58,1,2,1,1,1,2,-1.0,1,0,1
19,0,3,2,0,1,2,-2.0,8,1,1
24,0,0,2,2,1,8,-1.0,7,49,1
67,1,1,1,1,1,0,-1.0,1,0,0
40,0,2,0,1,1,0,-1.0,2,0,0
31,0,2,0,2,1,3,-1.0,5,1,1
47,0,0,1,1,1,5,-1.0,4,0,0
58,0,0,1,1,1,10,-3.0,3,1,1
42,1,0,0,2,1,1,-12.0,5,7,0
23,1,3,2,1,0,2,-1.0,4,1,0
36,0,0,0,2,1,9,0.0,7,3,1
21,0,2,2,2,1,1,-1.0,5,5,1
28,0,0,0,0,1,11,-1.0,9,1,1
58,0,2,1,1,1,1,-1.0,1,1,0
20,0,0,2,0,1,3,0.0,8,-1,1
57,1,0,1,1,0,0,-1.0,1,77,0
43,0,2,0,1,1,1,-1.0,2,64,1
26,0,0,0,2,1,5,0.0,7,0,1
35,0,0,0,1,1,1,0.0,1,1,1
57,0,2,1,1,1,1,-1.0,2,17,0
52,0,0,1,2,1,7,-1.0,5,181,0
21,0,3,2,2,1,1,-1.0,5,0,0
34,1,0,0,0,1,3,-1.0,9,1,0
58,0,0,1,2,1,16,-1.0,6,68,1
35,0,2,0,1,1,4,0.0,2,31,1
32,0,2,0,1,1,2,-1.0,2,0,0
21,0,3,2,1,1,0,-5.0,3,0,0
29,0,0,0,0,0,0,-1.0,10,1,0
30,0,5,0,1,1,1,-1.0,2,0,1
50,1,2,1,1,1,0,-1.0,1,0,0
25,0,2,0,1,1,1,-1.0,3,1,0
30,1,0,0,2,0,0,-1.0,5,0,1
31,0,0,0,1,1,0,-1.0,2,0,0
41,1,2,0,1,1,0,0.0,1,-1,0
24,0,0,2,1,1,1,-1.0,2,0,1
22,0,0,2,1,1,1,-1.0,4,1,1
26,1,0,0,2,1,0,0.0,5,0,0
23,0,0,2,2,1,1,0.0,5,0,0
43,0,0,0,1,1,3,-1.0,1,1,1
32,0,0,0,0,1,15,-1.0,8,7,1
61,0,2,1,1,1,1,0.0,4,1,0
23,0,2,2,0,1,2,-1.0,8,7,1
46,0,2,1,1,1,3,-1.0,4,14,0
24,0,0,2,2,1,7,-1.0,7,0,1
41,1,2,0,2,1,3,-1.0,5,1,1
21,0,0,2,0,1,0,-1.0,8,8,1
43,0,0,0,2,1,0,-1.0,5,3,0
27,0,0,0,2,1,8,-1.0,5,25,1
24,1,0,2,1,0,0,-1.0,2,2,0
25,0,0,0,1,1,1,-1.0,3,0,0
33,0,3,0,1,0,0,-2.0,2,0,0
27,1,2,0,1,0,0,0.0,2,-1,1
39,0,2,0,2,0,11,-1.0,6,1,1
